Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,block_header.sync_1,block_header.sync_2,block_header.crc,block_header.id,block_header.revision,block_header.length,block_header.tow,block_header.wnc,gnss_mode,error,info,gnss_age,latitude,longitude,height,undulation,accuracy,latency,datum,sb_list,latitude_std_dev,longitude_std_dev,height_std_dev,latitude_longitude_cov,latitude_height_cov,longitude_height_cov,heading,pitch,roll,heading_std_dev,pitch_std_dev,roll_std_dev,heading_pitch_cov,heading_roll_cov,pitch_roll_cov,ve,vn,vu,ve_std_dev,vn_std_dev,vu_std_dev,ve_vn_cov,ve_vu_cov,vn_vu_cov
1746932273.3692703,43745,1746932273,369040195,base_link,36,64,27154,4226,0,116,10691330,2366,4,0,72,33,0.6997508340274556,-1.5400024618118595,200.81366134986268,-33.9179801940918,4,81,0,31,0.009195074439048767,0.008351052179932594,0.01258491724729538,-20000000000.0,-20000000000.0,-20000000000.0,276.058349609375,-1.4745099544525146,-0.8889657855033875,0.602706789970398,0.10335194319486618,0.10093938559293747,-20000000000.0,-20000000000.0,-20000000000.0,-3.7489521503448486,0.39454779028892517,-0.0023851250298321247,0.008748441003262997,0.008992651477456093,0.008814011700451374,-20000000000.0,-20000000000.0,-20000000000.0
1746932273.3793306,43746,1746932273,379031331,base_link,36,64,3041,4226,0,116,10691340,2366,4,0,72,34,0.6997508346480358,-1.5400024694880796,200.81366426072148,-33.9179801940918,4,80,0,31,0.009407464414834976,0.008560165762901306,0.012777340598404408,-20000000000.0,-20000000000.0,-20000000000.0,276.0126953125,-1.4764784574508667,-0.888639509677887,0.6027402281761169,0.1035071313381195,0.10109802335500717,-20000000000.0,-20000000000.0,-20000000000.0,-3.7530157566070557,0.3929522633552551,0.004389660432934761,0.008837312459945679,0.009080751799046993,0.008868696168065071,-20000000000.0,-20000000000.0,-20000000000.0
1746932273.389638,43747,1746932273,388963258,base_link,36,64,39942,4226,0,116,10691350,2366,4,0,72,35,0.6997508352609128,-1.5400024771727256,200.8137177560344,-33.9179801940918,4,80,0,31,0.009622756391763687,0.008772147819399834,0.012971753254532814,-20000000000.0,-20000000000.0,-20000000000.0,275.968994140625,-1.4800231456756592,-0.8873725533485413,0.6027735471725464,0.10366208851337433,0.10125646740198135,-20000000000.0,-20000000000.0,-20000000000.0,-3.7567481994628906,0.3877759277820587,0.005702972412109375,0.008927627466619015,0.009169718250632286,0.008923004381358624,-20000000000.0,-20000000000.0,-20000000000.0
1746932273.3994339,43748,1746932273,398889370,base_link,36,64,37068,4226,0,116,10691360,2366,4,0,72,36,0.6997508358699599,-1.5400024848652258,200.8137104188112,-33.9179801940918,4,78,0,31,0.009840934537351131,0.008986998349428177,0.013168124482035637,-20000000000.0,-20000000000.0,-20000000000.0,275.9253234863281,-1.479408860206604,-0.885124921798706,0.6028069257736206,0.10381682217121124,0.10141459107398987,-20000000000.0,-20000000000.0,-20000000000.0,-3.76035737991333,0.38562092185020447,0.00024661561474204063,0.00901720393449068,0.009257589466869831,0.008976983837783337,-20000000000.0,-20000000000.0,-20000000000.0
1746932273.409248,43749,1746932273,408812741,base_link,36,64,27412,4226,0,116,10691370,2366,4,0,72,37,0.6997508364710197,-1.5400024925648592,200.81377433782419,-33.9179801940918,4,78,0,31,0.01006194669753313,0.009204672649502754,0.013366426341235638,-20000000000.0,-20000000000.0,-20000000000.0,275.8829345703125,-1.4818546772003174,-0.8823844194412231,0.6028401851654053,0.10397133976221085,0.10157252848148346,-20000000000.0,-20000000000.0,-20000000000.0,-3.763451099395752,0.38257279992103577,0.009047410450875759,0.009105517528951168,0.009344997815787792,0.009030651301145554,-20000000000.0,-20000000000.0,-20000000000.0
1746932273.4191558,43750,1746932273,418743734,base_link,36,64,42988,4226,0,116,10691380,2366,4,0,72,38,0.6997508370667127,-1.5400025002715119,200.81385780468958,-33.9179801940918,4,78,0,31,0.010285774245858192,0.009425131604075432,0.013566634617745876,-20000000000.0,-20000000000.0,-20000000000.0,275.84173583984375,-1.4839740991592407,-0.8800602555274963,0.6028734445571899,0.10412565618753433,0.10173023492097855,-20000000000.0,-20000000000.0,-20000000000.0,-3.767458915710449,0.37722647190093994,0.00843009538948536,0.009195113554596901,0.009433510713279247,0.009084010496735573,-20000000000.0,-20000000000.0,-20000000000.0
1746932273.428995,43751,1746932273,428724663,base_link,36,64,22028,4226,0,116,10691390,2366,4,0,72,39,0.6997508376607908,-1.5400025079845927,200.81390626081483,-33.9179801940918,4,80,0,31,0.010512396693229675,0.009648365899920464,0.013768714852631092,-20000000000.0,-20000000000.0,-20000000000.0,275.8000183105469,-1.4829360246658325,-0.8757036924362183,0.6029066443443298,0.10427975654602051,0.10188766568899155,-20000000000.0,-20000000000.0,-20000000000.0,-3.770266532897949,0.3784465193748474,0.004174597095698118,0.009283419698476791,0.00952075980603695,0.009137035347521305,-20000000000.0,-20000000000.0,-20000000000.0
1746932273.4388273,43752,1746932273,438629204,base_link,36,64,33532,4226,0,116,10691400,2366,4,0,72,40,0.6997508382493421,-1.5400025157044688,200.8140578779634,-33.9179801940918,4,80,0,31,0.010741760954260826,0.009874312207102776,0.013972645625472069,-20000000000.0,-20000000000.0,-20000000000.0,275.75958251953125,-1.4866822957992554,-0.8728048801422119,0.6029398441314697,0.10443364083766937,0.102044977247715,-20000000000.0,-20000000000.0,-20000000000.0,-3.7737934589385986,0.37349095940589905,0.02097887173295021,0.009371345862746239,0.009607799351215363,0.00918980035930872,-20000000000.0,-20000000000.0,-20000000000.0
1746932273.449418,43753,1746932273,449030898,base_link,36,64,21934,4226,0,116,10691410,2366,4,0,72,41,0.699750838836306,-1.5400025234316321,200.8141729577109,-33.9179801940918,4,81,0,31,0.010973861441016197,0.010102964006364346,0.014178401790559292,-20000000000.0,-20000000000.0,-20000000000.0,275.71905517578125,-1.4872465133666992,-0.8706580400466919,0.6029731035232544,0.10458730161190033,0.10220196098089218,-20000000000.0,-20000000000.0,-20000000000.0,-3.7770228385925293,0.37308013439178467,0.009848936460912228,0.009460458531975746,0.009695625863969326,0.009242217056453228,-20000000000.0,-20000000000.0,-20000000000.0
1746932273.4591656,43754,1746932273,458971105,base_link,36,64,14385,4226,0,116,10691420,2366,4,0,72,42,0.6997508394212314,-1.5400025311661618,200.81426404902865,-33.9179801940918,4,81,0,31,0.011208676733076572,0.010334311984479427,0.014385959133505821,-20000000000.0,-20000000000.0,-20000000000.0,275.678466796875,-1.486035704612732,-0.869866132736206,0.6030063033103943,0.10474076867103577,0.10235873609781265,-20000000000.0,-20000000000.0,-20000000000.0,-3.78155517578125,0.37210676074028015,0.013321696780622005,0.009546670131385326,0.009781275875866413,0.009294424206018448,-20000000000.0,-20000000000.0,-20000000000.0
