timestamp,distance,rel_x,rel_y,vel
1746584457.244,12.4026,-11.843,3.685,0.002
1746584457.253,12.4027,-11.843,3.685,0.002
1746584457.263,12.4027,-11.843,3.685,0.004
1746584457.273,12.4027,-11.843,3.685,0.003
1746584457.284,12.4027,-11.843,3.685,0.002
1746584457.293,12.4027,-11.843,3.685,0.002
1746584457.303,12.4028,-11.843,3.685,0.002
1746584457.313,12.4028,-11.843,3.685,0.002
1746584457.324,12.4028,-11.843,3.685,0.003
1746584457.333,12.4028,-11.843,3.685,0.002
1746584457.343,12.4029,-11.843,3.685,0.004
1746584457.353,12.4029,-11.843,3.685,0.003
1746584457.363,12.4029,-11.843,3.685,0.004
1746584457.373,12.4029,-11.843,3.685,0.002
1746584457.383,12.4029,-11.843,3.685,0.003
1746584457.393,12.4030,-11.843,3.685,0.003
1746584457.403,12.4030,-11.843,3.685,0.002
1746584457.413,12.4030,-11.843,3.685,0.002
1746584457.423,12.4030,-11.843,3.685,0.004
1746584457.433,12.4031,-11.843,3.685,0.002
1746584457.443,12.4031,-11.843,3.685,0.002
1746584457.453,12.4031,-11.843,3.685,0.003
1746584457.463,12.4031,-11.843,3.685,0.003
1746584457.473,12.4031,-11.843,3.685,0.002
1746584457.483,12.4032,-11.843,3.685,0.002
1746584457.493,12.4032,-11.843,3.685,0.004
1746584457.503,12.4032,-11.843,3.685,0.003
1746584457.513,12.4032,-11.843,3.685,0.003
1746584457.523,12.4033,-11.843,3.685,0.003
1746584457.533,12.4033,-11.843,3.685,0.002
1746584457.543,12.4033,-11.843,3.685,0.001
1746584457.553,12.4033,-11.843,3.685,0.003
1746584457.563,12.4033,-11.843,3.685,0.009
1746584457.573,12.4032,-11.843,3.685,0.013
1746584457.583,12.4031,-11.843,3.685,0.018
1746584457.593,12.4029,-11.843,3.685,0.023
1746584457.603,12.4026,-11.842,3.685,0.028
1746584457.613,12.4023,-11.842,3.685,0.032
1746584457.623,12.4020,-11.842,3.685,0.036
1746584457.633,12.3999,-11.840,3.685,0.040
1746584457.643,12.3995,-11.839,3.685,0.041
1746584457.653,12.3991,-11.839,3.685,0.041
1746584457.663,12.3987,-11.838,3.685,0.040
1746584457.673,12.3983,-11.838,3.685,0.039
1746584457.683,12.3980,-11.838,3.685,0.038
1746584457.693,12.3976,-11.837,3.685,0.038
1746584457.702,12.3972,-11.837,3.685,0.038
1746584457.712,12.3969,-11.836,3.685,0.039
1746584457.723,12.3965,-11.836,3.685,0.042
1746584457.733,12.3961,-11.836,3.685,0.046
1746584457.743,12.3956,-11.835,3.685,0.051
1746584457.753,12.3951,-11.835,3.685,0.056
1746584457.763,12.3945,-11.834,3.685,0.063
1746584457.773,12.3939,-11.833,3.685,0.069
1746584457.783,12.3932,-11.833,3.685,0.075
1746584457.792,12.3925,-11.832,3.686,0.081
1746584457.802,12.3917,-11.831,3.686,0.086
1746584457.813,12.3909,-11.830,3.686,0.090
1746584457.823,12.3900,-11.829,3.686,0.093
1746584457.833,12.3891,-11.828,3.686,0.095
1746584457.843,12.3882,-11.827,3.686,0.097
1746584457.853,12.3872,-11.826,3.686,0.099
1746584457.863,12.3863,-11.825,3.686,0.100
1746584457.873,12.3853,-11.824,3.686,0.102
1746584457.882,12.3844,-11.823,3.686,0.104
1746584457.893,12.3834,-11.822,3.686,0.107
1746584457.903,12.3823,-11.821,3.686,0.111
1746584457.913,12.3813,-11.820,3.686,0.115
1746584457.923,12.3802,-11.819,3.686,0.121
1746584457.933,12.3790,-11.818,3.686,0.127
1746584457.943,12.3778,-11.816,3.686,0.133
1746584457.953,12.3765,-11.815,3.686,0.139
1746584457.962,12.3752,-11.813,3.686,0.145
1746584457.972,12.3737,-11.812,3.686,0.151
1746584457.983,12.3723,-11.810,3.686,0.156
1746584457.993,12.3708,-11.809,3.686,0.160
1746584458.003,12.3692,-11.807,3.686,0.164
1746584458.013,12.3677,-11.806,3.686,0.168
1746584458.023,12.3661,-11.804,3.686,0.171
1746584458.033,12.3644,-11.802,3.686,0.174
1746584458.043,12.3628,-11.800,3.686,0.177
1746584458.053,12.3611,-11.799,3.686,0.180
1746584458.062,12.3594,-11.797,3.686,0.184
1746584458.072,12.3576,-11.795,3.687,0.188
1746584458.083,12.3558,-11.793,3.687,0.193
1746584458.093,12.3538,-11.791,3.687,0.199
1746584458.103,12.3519,-11.789,3.687,0.204
1746584458.113,12.3500,-11.787,3.687,0.210
1746584458.123,12.3480,-11.785,3.687,0.217
1746584458.133,12.3486,-11.786,3.686,0.217
1746584458.143,12.3466,-11.783,3.687,0.223
1746584458.153,12.3444,-11.781,3.687,0.229
1746584458.163,12.3423,-11.779,3.687,0.234
1746584458.173,12.3400,-11.776,3.687,0.239
1746584458.183,12.3377,-11.774,3.687,0.243
1746584458.193,12.3354,-11.771,3.687,0.248
1746584458.203,12.3330,-11.769,3.687,0.252
1746584458.213,12.3306,-11.766,3.687,0.257
1746584458.223,12.3281,-11.764,3.687,0.261
1746584458.233,12.3259,-11.761,3.687,0.266
1746584458.243,12.3234,-11.759,3.687,0.271
1746584458.253,12.3208,-11.756,3.687,0.277
1746584458.263,12.3181,-11.753,3.688,0.283
1746584458.273,12.3154,-11.750,3.688,0.289
1746584458.283,12.3127,-11.747,3.688,0.296
1746584458.293,12.3098,-11.744,3.688,0.303
1746584458.303,12.3070,-11.741,3.688,0.310
1746584458.313,12.3040,-11.738,3.688,0.317
1746584458.323,12.3010,-11.735,3.688,0.324
1746584458.333,12.2979,-11.732,3.688,0.331
1746584458.342,12.2947,-11.728,3.688,0.338
1746584458.353,12.2915,-11.725,3.689,0.345
1746584458.363,12.2883,-11.722,3.689,0.352
1746584458.373,12.2849,-11.718,3.689,0.358
1746584458.383,12.2815,-11.714,3.689,0.365
1746584458.393,12.2778,-11.710,3.689,0.371
1746584458.403,12.2741,-11.707,3.689,0.378
1746584458.413,12.2705,-11.703,3.689,0.385
1746584458.423,12.2668,-11.699,3.689,0.392
1746584458.432,12.2631,-11.695,3.689,0.398
1746584458.443,12.2591,-11.691,3.689,0.405
1746584458.453,12.2552,-11.687,3.689,0.412
1746584458.463,12.2513,-11.683,3.690,0.420
1746584458.473,12.2473,-11.678,3.690,0.427
1746584458.483,12.2432,-11.674,3.690,0.434
1746584458.493,12.2391,-11.670,3.690,0.441
1746584458.503,12.2349,-11.665,3.690,0.448
1746584458.513,12.2306,-11.661,3.690,0.455
1746584458.523,12.2261,-11.656,3.690,0.462
1746584458.533,12.2217,-11.651,3.690,0.469
1746584458.543,12.2173,-11.647,3.690,0.476
1746584458.553,12.2127,-11.642,3.691,0.483
1746584458.563,12.2082,-11.637,3.691,0.490
1746584458.573,12.2035,-11.632,3.691,0.497
1746584458.583,12.1988,-11.627,3.691,0.504
1746584458.592,12.1940,-11.622,3.691,0.511
1746584458.602,12.1892,-11.617,3.691,0.518
1746584458.612,12.1842,-11.612,3.692,0.525
1746584458.623,12.1793,-11.606,3.692,0.533
1746584458.633,12.1701,-11.597,3.690,0.547
1746584458.643,12.1649,-11.592,3.690,0.554
1746584458.653,12.1597,-11.586,3.690,0.562
1746584458.663,12.1543,-11.581,3.690,0.570
1746584458.673,12.1489,-11.575,3.690,0.577
1746584458.682,12.1434,-11.569,3.691,0.585
1746584458.692,12.1379,-11.563,3.691,0.593
1746584458.702,12.1322,-11.557,3.691,0.600
1746584458.713,12.1265,-11.551,3.691,0.608
1746584458.723,12.1207,-11.545,3.691,0.616
1746584458.733,12.1149,-11.539,3.691,0.623
1746584458.743,12.1090,-11.533,3.692,0.631
1746584458.753,12.1029,-11.526,3.692,0.639
1746584458.762,12.0969,-11.520,3.692,0.647
1746584458.772,12.0907,-11.513,3.692,0.655
1746584458.782,12.0845,-11.507,3.692,0.663
1746584458.792,12.0782,-11.500,3.692,0.671
1746584458.803,12.0718,-11.493,3.692,0.679
1746584458.813,12.0654,-11.486,3.693,0.687
1746584458.823,12.0589,-11.480,3.693,0.696
1746584458.833,12.0523,-11.473,3.693,0.704
1746584458.843,12.0456,-11.465,3.693,0.712
1746584458.852,12.0390,-11.458,3.693,0.721
1746584458.863,12.0321,-11.451,3.694,0.729
1746584458.872,12.0252,-11.444,3.694,0.737
1746584458.882,12.0182,-11.436,3.694,0.745
1746584458.893,12.0111,-11.429,3.694,0.753
1746584458.903,12.0039,-11.421,3.694,0.761
1746584458.913,11.9966,-11.414,3.694,0.769
1746584458.923,11.9893,-11.406,3.695,0.777
1746584458.933,11.9818,-11.398,3.694,0.785
1746584458.943,11.9744,-11.390,3.695,0.793
1746584458.952,11.9669,-11.382,3.695,0.801
1746584458.963,11.9593,-11.374,3.695,0.809
1746584458.972,11.9516,-11.366,3.695,0.818
1746584458.983,11.9438,-11.358,3.695,0.826
1746584458.993,11.9360,-11.349,3.696,0.835
1746584459.003,11.9281,-11.341,3.696,0.844
1746584459.013,11.9201,-11.333,3.696,0.853
1746584459.023,11.9119,-11.324,3.696,0.861
1746584459.032,11.9037,-11.315,3.696,0.870
1746584459.043,11.8954,-11.307,3.696,0.878
1746584459.052,11.8871,-11.298,3.697,0.887
1746584459.062,11.8787,-11.289,3.697,0.895
1746584459.073,11.8702,-11.280,3.697,0.903
1746584459.083,11.8617,-11.271,3.697,0.910
1746584459.093,11.8531,-11.262,3.698,0.918
1746584459.103,11.8444,-11.252,3.698,0.927
1746584459.113,11.8356,-11.243,3.698,0.935
1746584459.123,11.8253,-11.233,3.697,0.945
1746584459.133,11.8163,-11.223,3.697,0.954
1746584459.142,11.8073,-11.213,3.697,0.963
1746584459.152,11.7982,-11.204,3.698,0.971
1746584459.163,11.7890,-11.194,3.698,0.980
1746584459.173,11.7797,-11.184,3.698,0.988
1746584459.183,11.7704,-11.174,3.698,0.997
1746584459.193,11.7610,-11.164,3.699,1.006
1746584459.203,11.7515,-11.154,3.699,1.014
1746584459.213,11.7419,-11.144,3.699,1.023
1746584459.222,11.7322,-11.134,3.699,1.031
1746584459.233,11.7225,-11.123,3.700,1.039
1746584459.242,11.7127,-11.113,3.700,1.048
1746584459.253,11.7028,-11.102,3.700,1.056
1746584459.264,11.6928,-11.092,3.701,1.064
1746584459.273,11.6828,-11.081,3.701,1.072
1746584459.283,11.6727,-11.070,3.701,1.081
1746584459.293,11.6625,-11.060,3.701,1.089
1746584459.303,11.6522,-11.049,3.702,1.097
1746584459.313,11.6418,-11.038,3.702,1.105
1746584459.322,11.6314,-11.026,3.702,1.114
1746584459.332,11.6210,-11.015,3.703,1.122
1746584459.343,11.6104,-11.004,3.703,1.130
1746584459.353,11.5997,-10.993,3.703,1.138
1746584459.363,11.5890,-10.981,3.704,1.146
1746584459.373,11.5782,-10.970,3.704,1.154
1746584459.383,11.5673,-10.958,3.704,1.162
1746584459.392,11.5563,-10.946,3.705,1.170
1746584459.402,11.5453,-10.935,3.705,1.178
1746584459.412,11.5342,-10.923,3.705,1.186
1746584459.422,11.5231,-10.911,3.705,1.194
1746584459.433,11.5118,-10.899,3.706,1.202
1746584459.443,11.5005,-10.887,3.706,1.210
1746584459.453,11.4891,-10.875,3.706,1.217
1746584459.463,11.4777,-10.863,3.707,1.225
1746584459.473,11.4661,-10.850,3.707,1.233
1746584459.483,11.4544,-10.838,3.707,1.241
1746584459.492,11.4427,-10.825,3.707,1.249
1746584459.502,11.4309,-10.813,3.708,1.257
1746584459.512,11.4191,-10.800,3.708,1.265
1746584459.523,11.4072,-10.788,3.708,1.273
1746584459.533,11.3952,-10.775,3.708,1.281
1746584459.543,11.3831,-10.762,3.709,1.288
1746584459.553,11.3710,-10.749,3.709,1.296
1746584459.563,11.3588,-10.736,3.709,1.303
1746584459.572,11.3465,-10.723,3.710,1.310
1746584459.582,11.3342,-10.710,3.710,1.317
1746584459.592,11.3218,-10.697,3.710,1.324
1746584459.602,11.3092,-10.683,3.710,1.332
1746584459.613,11.2967,-10.670,3.711,1.339
1746584459.623,11.2841,-10.656,3.711,1.345
1746584459.633,11.2715,-10.643,3.711,1.353
1746584459.643,11.2571,-10.628,3.710,1.362
1746584459.653,11.2443,-10.614,3.711,1.370
1746584459.662,11.2315,-10.601,3.711,1.377
1746584459.672,11.2185,-10.587,3.711,1.384
1746584459.682,11.2055,-10.573,3.711,1.392
1746584459.692,11.1925,-10.559,3.712,1.399
1746584459.703,11.1794,-10.545,3.712,1.407
1746584459.713,11.1662,-10.531,3.712,1.414
1746584459.723,11.1530,-10.517,3.713,1.421
1746584459.733,11.1397,-10.503,3.713,1.428
1746584459.743,11.1263,-10.488,3.714,1.435
1746584459.752,11.1129,-10.474,3.714,1.442
1746584459.762,11.0994,-10.459,3.714,1.449
1746584459.772,11.0859,-10.445,3.715,1.456
1746584459.782,11.0723,-10.430,3.715,1.463
1746584459.792,11.0586,-10.416,3.716,1.469
1746584459.803,11.0449,-10.401,3.716,1.476
1746584459.813,11.0311,-10.386,3.717,1.483
1746584459.823,11.0173,-10.371,3.717,1.491
1746584459.833,11.0033,-10.356,3.717,1.498
1746584459.842,10.9894,-10.341,3.718,1.505
1746584459.852,10.9753,-10.326,3.718,1.513
1746584459.862,10.9612,-10.311,3.719,1.521
1746584459.872,10.9470,-10.296,3.719,1.528
1746584459.883,10.9327,-10.281,3.719,1.535
1746584459.893,10.9184,-10.265,3.720,1.543
1746584459.903,10.9040,-10.250,3.720,1.550
1746584459.913,10.8896,-10.234,3.721,1.557
1746584459.923,10.8750,-10.219,3.721,1.564
1746584459.932,10.8604,-10.203,3.721,1.571
1746584459.942,10.8458,-10.187,3.722,1.578
1746584459.952,10.8311,-10.171,3.722,1.585
1746584459.962,10.8163,-10.155,3.723,1.592
1746584459.972,10.8014,-10.140,3.723,1.600
1746584459.983,10.7865,-10.124,3.723,1.606
1746584459.993,10.7716,-10.107,3.724,1.613
1746584460.003,10.7565,-10.091,3.724,1.621
1746584460.012,10.7414,-10.075,3.725,1.628
1746584460.022,10.7263,-10.059,3.725,1.635
1746584460.032,10.7111,-10.042,3.725,1.642
1746584460.042,10.6958,-10.026,3.726,1.650
1746584460.053,10.6804,-10.009,3.726,1.656
1746584460.063,10.6651,-9.993,3.727,1.663
1746584460.073,10.6496,-9.976,3.727,1.671
1746584460.083,10.6341,-9.959,3.728,1.677
1746584460.093,10.6185,-9.943,3.728,1.684
1746584460.103,10.6029,-9.926,3.728,1.691
1746584460.113,10.5872,-9.909,3.729,1.697
1746584460.123,10.5714,-9.892,3.729,1.703
1746584460.133,10.5556,-9.875,3.730,1.710
1746584460.143,10.5398,-9.858,3.730,1.717
1746584460.153,10.5239,-9.840,3.731,1.724
1746584460.163,10.5074,-9.822,3.734,1.734
1746584460.173,10.4913,-9.804,3.734,1.741
1746584460.183,10.4752,-9.787,3.735,1.748
1746584460.193,10.4590,-9.769,3.735,1.756
1746584460.203,10.4428,-9.752,3.736,1.763
1746584460.213,10.4265,-9.734,3.736,1.771
1746584460.223,10.4101,-9.716,3.737,1.778
1746584460.233,10.3937,-9.699,3.737,1.785
1746584460.243,10.3772,-9.681,3.738,1.792
1746584460.253,10.3607,-9.663,3.738,1.799
1746584460.263,10.3441,-9.645,3.739,1.805
1746584460.273,10.3275,-9.627,3.740,1.811
1746584460.283,10.3108,-9.608,3.740,1.818
1746584460.293,10.2941,-9.590,3.741,1.824
1746584460.303,10.2773,-9.572,3.741,1.830
1746584460.313,10.2604,-9.554,3.742,1.836
1746584460.323,10.2435,-9.535,3.743,1.843
1746584460.333,10.2266,-9.517,3.743,1.849
1746584460.343,10.2095,-9.498,3.744,1.855
1746584460.353,10.1925,-9.480,3.744,1.862
1746584460.363,10.1754,-9.461,3.745,1.869
1746584460.373,10.1582,-9.442,3.746,1.876
1746584460.383,10.1409,-9.424,3.746,1.883
1746584460.393,10.1236,-9.405,3.747,1.890
1746584460.403,10.1063,-9.386,3.747,1.897
1746584460.413,10.0888,-9.367,3.748,1.903
1746584460.423,10.0714,-9.348,3.748,1.909
1746584460.433,10.0538,-9.329,3.749,1.916
1746584460.442,10.0363,-9.310,3.750,1.922
1746584460.453,10.0186,-9.290,3.750,1.927
1746584460.463,10.0010,-9.271,3.751,1.934
1746584460.473,9.9833,-9.252,3.752,1.939
1746584460.483,9.9656,-9.232,3.752,1.944
1746584460.493,9.9478,-9.213,3.753,1.950
1746584460.503,9.9299,-9.193,3.753,1.956
1746584460.513,9.9120,-9.174,3.754,1.962
1746584460.523,9.8941,-9.154,3.755,1.968
1746584460.532,9.8761,-9.134,3.755,1.974
1746584460.543,9.8581,-9.115,3.756,1.981
1746584460.553,9.8400,-9.095,3.756,1.987
1746584460.563,9.8218,-9.075,3.757,1.993
1746584460.573,9.8036,-9.055,3.758,2.000
1746584460.583,9.7853,-9.035,3.758,2.007
1746584460.593,9.7669,-9.015,3.759,2.013
1746584460.603,9.7486,-8.995,3.759,2.020
1746584460.613,9.7302,-8.974,3.760,2.026
1746584460.623,9.7117,-8.954,3.761,2.033
1746584460.633,9.6933,-8.934,3.761,2.039
1746584460.643,9.6747,-8.913,3.762,2.046
1746584460.653,9.6561,-8.893,3.763,2.052
1746584460.663,9.6374,-8.872,3.763,2.058
1746584460.673,9.6161,-8.851,3.759,2.064
1746584460.683,9.5973,-8.830,3.759,2.069
1746584460.693,9.5785,-8.810,3.760,2.074
1746584460.703,9.5596,-8.789,3.761,2.079
1746584460.712,9.5407,-8.768,3.761,2.084
1746584460.723,9.5218,-8.747,3.762,2.088
1746584460.733,9.5028,-8.726,3.762,2.092
1746584460.743,9.4838,-8.705,3.763,2.096
1746584460.753,9.4648,-8.684,3.763,2.101
1746584460.763,9.4458,-8.663,3.764,2.105
1746584460.773,9.4267,-8.642,3.765,2.110
1746584460.783,9.4076,-8.621,3.765,2.115
1746584460.793,9.3884,-8.600,3.766,2.120
1746584460.802,9.3693,-8.579,3.766,2.125
1746584460.813,9.3500,-8.558,3.767,2.131
1746584460.823,9.3308,-8.536,3.768,2.137
1746584460.833,9.3114,-8.515,3.768,2.143
1746584460.842,9.2921,-8.493,3.769,2.149
1746584460.853,9.2727,-8.472,3.770,2.155
1746584460.863,9.2532,-8.450,3.770,2.161
1746584460.873,9.2337,-8.429,3.771,2.166
1746584460.883,9.2142,-8.407,3.771,2.171
1746584460.892,9.1946,-8.385,3.772,2.177
1746584460.903,9.1750,-8.363,3.773,2.182
1746584460.913,9.1553,-8.342,3.773,2.187
1746584460.923,9.1356,-8.320,3.774,2.191
1746584460.932,9.1159,-8.298,3.774,2.196
1746584460.943,9.0962,-8.276,3.775,2.200
1746584460.953,9.0764,-8.254,3.776,2.205
1746584460.963,9.0566,-8.232,3.776,2.209
1746584460.973,9.0368,-8.210,3.777,2.214
1746584460.983,9.0169,-8.188,3.777,2.218
1746584460.993,8.9970,-8.165,3.778,2.223
1746584461.003,8.9771,-8.143,3.779,2.227
1746584461.013,8.9572,-8.121,3.779,2.232
1746584461.023,8.9372,-8.098,3.780,2.237
1746584461.033,8.9172,-8.076,3.781,2.242
1746584461.043,8.8972,-8.054,3.781,2.247
1746584461.053,8.8771,-8.031,3.782,2.252
1746584461.063,8.8570,-8.009,3.783,2.257
1746584461.072,8.8369,-7.986,3.783,2.261
1746584461.083,8.8167,-7.963,3.784,2.267
1746584461.093,8.7964,-7.941,3.784,2.271
1746584461.103,8.7762,-7.918,3.785,2.276
1746584461.113,8.7560,-7.895,3.786,2.281
1746584461.123,8.7357,-7.872,3.786,2.286
1746584461.133,8.7154,-7.850,3.787,2.290
1746584461.143,8.6950,-7.827,3.788,2.295
1746584461.153,8.6746,-7.804,3.788,2.299
1746584461.163,8.6533,-7.780,3.788,2.305
1746584461.173,8.6328,-7.757,3.789,2.309
1746584461.183,8.6123,-7.734,3.790,2.314
1746584461.193,8.5918,-7.711,3.790,2.319
1746584461.203,8.5713,-7.687,3.791,2.323
1746584461.213,8.5507,-7.664,3.791,2.328
1746584461.223,8.5301,-7.641,3.792,2.333
1746584461.233,8.5095,-7.618,3.793,2.338
1746584461.243,8.4888,-7.594,3.793,2.343
1746584461.252,8.4681,-7.571,3.794,2.349
1746584461.263,8.4474,-7.547,3.794,2.354
1746584461.273,8.4266,-7.524,3.795,2.360
1746584461.283,8.4058,-7.500,3.796,2.364
1746584461.293,8.3849,-7.476,3.796,2.369
1746584461.302,8.3640,-7.453,3.797,2.374
1746584461.313,8.3432,-7.429,3.797,2.378
1746584461.323,8.3225,-7.405,3.798,2.382
1746584461.333,8.3016,-7.381,3.799,2.385
1746584461.342,8.2807,-7.357,3.800,2.389
1746584461.353,8.2597,-7.333,3.800,2.393
1746584461.363,8.2388,-7.310,3.801,2.396
1746584461.373,8.2178,-7.286,3.802,2.400
1746584461.383,8.1969,-7.262,3.802,2.403
1746584461.392,8.1759,-7.238,3.803,2.407
1746584461.403,8.1549,-7.213,3.804,2.410
1746584461.413,8.1338,-7.189,3.804,2.414
1746584461.423,8.1128,-7.165,3.805,2.418
1746584461.432,8.0918,-7.141,3.806,2.422
1746584461.443,8.0707,-7.117,3.806,2.426
1746584461.453,8.0497,-7.093,3.807,2.430
1746584461.463,8.0286,-7.068,3.808,2.433
1746584461.473,8.0075,-7.044,3.808,2.436
1746584461.483,7.9864,-7.020,3.809,2.439
1746584461.493,7.9653,-6.995,3.810,2.441
1746584461.503,7.9442,-6.971,3.811,2.443
1746584461.513,7.9231,-6.946,3.811,2.445
1746584461.523,7.9020,-6.922,3.812,2.447
1746584461.533,7.8809,-6.897,3.813,2.449
1746584461.543,7.8598,-6.873,3.813,2.451
1746584461.553,7.8388,-6.848,3.814,2.452
1746584461.563,7.8177,-6.824,3.815,2.454
1746584461.572,7.7966,-6.799,3.815,2.455
1746584461.582,7.7755,-6.775,3.816,2.457
1746584461.592,7.7545,-6.750,3.817,2.459
1746584461.602,7.7334,-6.725,3.818,2.461
1746584461.612,7.7124,-6.701,3.818,2.462
1746584461.622,7.6913,-6.676,3.819,2.464
1746584461.633,7.6703,-6.652,3.820,2.466
1746584461.642,7.6492,-6.627,3.820,2.468
1746584461.653,7.6282,-6.602,3.821,2.470
1746584461.663,7.6072,-6.577,3.822,2.471
1746584461.672,7.5862,-6.553,3.823,2.473
1746584461.682,7.5652,-6.528,3.823,2.475
1746584461.692,7.5442,-6.503,3.824,2.477
1746584461.702,7.5211,-6.476,3.825,2.483
1746584461.712,7.5001,-6.451,3.826,2.485
1746584461.722,7.4792,-6.426,3.826,2.487
1746584461.732,7.4582,-6.402,3.827,2.488
1746584461.743,7.4372,-6.377,3.827,2.491
1746584461.752,7.4163,-6.352,3.828,2.493
1746584461.762,7.3953,-6.327,3.829,2.494
1746584461.772,7.3744,-6.302,3.830,2.496
1746584461.782,7.3534,-6.277,3.830,2.498
1746584461.792,7.3324,-6.252,3.831,2.499
1746584461.803,7.3115,-6.227,3.832,2.500
1746584461.812,7.2906,-6.202,3.832,2.502
1746584461.823,7.2696,-6.177,3.833,2.504
1746584461.833,7.2487,-6.152,3.834,2.505
1746584461.843,7.2278,-6.127,3.834,2.506
1746584461.852,7.2069,-6.102,3.835,2.508
1746584461.862,7.1861,-6.077,3.836,2.510
1746584461.872,7.1652,-6.052,3.836,2.511
1746584461.882,7.1443,-6.027,3.837,2.513
1746584461.892,7.1235,-6.002,3.837,2.514
1746584461.902,7.1026,-5.976,3.838,2.515
1746584461.912,7.0818,-5.951,3.839,2.517
1746584461.923,7.0610,-5.926,3.839,2.519
1746584461.932,7.0402,-5.901,3.840,2.520
1746584461.942,7.0194,-5.876,3.840,2.521
1746584461.952,6.9987,-5.850,3.841,2.523
1746584461.962,6.9779,-5.825,3.842,2.523
1746584461.972,6.9572,-5.800,3.842,2.523
1746584461.982,6.9365,-5.775,3.843,2.524
1746584461.992,6.9159,-5.750,3.843,2.524
1746584462.002,6.8952,-5.724,3.844,2.524
1746584462.012,6.8746,-5.699,3.845,2.525
1746584462.023,6.8541,-5.674,3.845,2.526
1746584462.032,6.8335,-5.649,3.846,2.527
1746584462.042,6.8130,-5.623,3.846,2.528
1746584462.052,6.7924,-5.598,3.847,2.528
1746584462.062,6.7719,-5.573,3.847,2.530
1746584462.072,6.7514,-5.548,3.848,2.531
1746584462.082,6.7309,-5.522,3.848,2.533
1746584462.092,6.7104,-5.497,3.849,2.534
1746584462.103,6.6899,-5.472,3.849,2.536
1746584462.112,6.6695,-5.446,3.850,2.538
1746584462.122,6.6489,-5.421,3.850,2.540
1746584462.132,6.6270,-5.393,3.852,2.545
1746584462.142,6.6066,-5.367,3.852,2.546
1746584462.152,6.5862,-5.342,3.852,2.547
1746584462.162,6.5658,-5.316,3.853,2.548
1746584462.172,6.5455,-5.291,3.853,2.548
1746584462.182,6.5251,-5.266,3.854,2.548
1746584462.192,6.5048,-5.240,3.854,2.549
1746584462.202,6.4846,-5.215,3.855,2.549
1746584462.212,6.4643,-5.189,3.855,2.550
1746584462.222,6.4441,-5.164,3.855,2.551
1746584462.232,6.4239,-5.138,3.856,2.552
1746584462.242,6.4038,-5.113,3.856,2.552
1746584462.252,6.3837,-5.087,3.857,2.553
1746584462.262,6.3636,-5.061,3.857,2.554
1746584462.272,6.3435,-5.036,3.857,2.555
1746584462.282,6.3235,-5.010,3.858,2.557
1746584462.292,6.3035,-4.985,3.858,2.558
1746584462.302,6.2836,-4.959,3.859,2.559
1746584462.312,6.2637,-4.934,3.859,2.561
1746584462.322,6.2439,-4.908,3.860,2.561
1746584462.332,6.2241,-4.882,3.860,2.562
1746584462.342,6.2043,-4.857,3.861,2.563
1746584462.352,6.1845,-4.831,3.861,2.564
1746584462.362,6.1648,-4.806,3.862,2.564
1746584462.372,6.1452,-4.780,3.862,2.564
1746584462.382,6.1255,-4.754,3.862,2.565
1746584462.392,6.1059,-4.729,3.863,2.564
1746584462.402,6.0864,-4.703,3.863,2.565
1746584462.412,6.0668,-4.677,3.864,2.565
1746584462.422,6.0472,-4.652,3.864,2.565
1746584462.432,6.0278,-4.626,3.864,2.565
1746584462.442,6.0083,-4.600,3.865,2.565
1746584462.452,5.9890,-4.575,3.865,2.565
1746584462.462,5.9696,-4.549,3.865,2.565
1746584462.472,5.9503,-4.523,3.866,2.565
1746584462.482,5.9310,-4.498,3.866,2.566
1746584462.492,5.9118,-4.472,3.866,2.565
1746584462.502,5.8926,-4.447,3.867,2.566
1746584462.512,5.8735,-4.421,3.867,2.565
1746584462.522,5.8544,-4.395,3.867,2.566
1746584462.532,5.8353,-4.370,3.868,2.566
1746584462.542,5.8163,-4.344,3.868,2.567
1746584462.552,5.7973,-4.318,3.868,2.566
1746584462.562,5.7783,-4.293,3.868,2.566
1746584462.572,5.7595,-4.267,3.869,2.566
1746584462.582,5.7407,-4.241,3.869,2.565
1746584462.592,5.7222,-4.216,3.869,2.565
1746584462.602,5.7035,-4.190,3.870,2.566
1746584462.612,5.6849,-4.164,3.870,2.565
1746584462.623,5.6667,-4.137,3.873,2.568
1746584462.632,5.6482,-4.111,3.873,2.569
1746584462.642,5.6296,-4.085,3.873,2.570
1746584462.652,5.6112,-4.060,3.874,2.571
1746584462.662,5.5927,-4.034,3.874,2.572
1746584462.672,5.5743,-4.008,3.874,2.572
1746584462.682,5.5559,-3.982,3.874,2.572
1746584462.692,5.5376,-3.957,3.874,2.572
1746584462.702,5.5194,-3.931,3.874,2.571
1746584462.712,5.5012,-3.905,3.875,2.571
1746584462.722,5.4830,-3.880,3.875,2.570
1746584462.732,5.4650,-3.854,3.875,2.569
1746584462.742,5.4470,-3.828,3.875,2.568
1746584462.752,5.4290,-3.802,3.875,2.568
1746584462.762,5.4112,-3.777,3.875,2.568
1746584462.772,5.3934,-3.751,3.875,2.567
1746584462.783,5.3756,-3.725,3.875,2.566
1746584462.792,5.3580,-3.700,3.875,2.565
1746584462.802,5.3404,-3.674,3.876,2.565
1746584462.812,5.3228,-3.648,3.876,2.563
1746584462.822,5.3054,-3.623,3.876,2.563
